latent_dimension,standardized_coefficient_years_per_sd,absolute_standardized_coefficient,original_scale_coefficient,absolute_rank
466,0.3460945,0.3460945,7.995712470982928,304
470,0.34609437,0.34609437,9.379633449165132,305
445,-0.34397975,0.34397975,-9.545631521613991,306
270,-0.34303766,0.34303766,-9.859209923660632,307
96,0.34239396,0.34239396,10.028803232630468,308
90,0.34223557,0.34223557,9.105849333084382,309
158,-0.33784664,0.33784664,-7.956687557662431,310
40,0.3374564,0.3374564,7.494757789227783,311
425,-0.33573827,0.33573827,-8.821194955246956,312
65,0.33361456,0.33361456,7.648716788731465,313
479,-0.33299094,0.33299094,-9.591356875295137,314
182,0.33184594,0.33184594,9.234428498066427,315
17,-0.33069783,0.33069783,-10.030466822857766,316
461,-0.3295776,0.3295776,-7.509224617288269,317
409,-0.32901815,0.32901815,-9.093034899526053,318
