manuscript_id,picture_id,page_number,xml_path,page_key,status,error,hebrew_glyph_count,selected_glyph_count,selection_status,selection_reason
990052176990205171,IE166800494_P000001_FL166800496.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990052176990205171/IE166800494/IE166800494_P000001_FL166800496—reco_improved_polys_improved_reading_order.xml,990052176990205171:925:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990052176990205171/IE166800494/IE166800494_P000001_FL166800496—reco_improved_polys_improved_reading_order.xml,ok,,46,40,reserve_not_needed,
990051932290205171,IE167441006_P000001_FL167441008.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051932290205171/IE167441006/IE167441006_P000001_FL167441008—reco_improved_polys_improved_reading_order.xml,990051932290205171:926:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051932290205171/IE167441006/IE167441006_P000001_FL167441008—reco_improved_polys_improved_reading_order.xml,ok,,862,787,reserve_not_needed,
990051932290205171,IE167441006_P000002_FL167441009.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051932290205171/IE167441006/IE167441006_P000002_FL167441009—reco_improved_polys_improved_reading_order.xml,990051932290205171:927:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051932290205171/IE167441006/IE167441006_P000002_FL167441009—reco_improved_polys_improved_reading_order.xml,ok,,862,775,reserve_not_needed,
990051477140205171,IE161171101_P000002_FL161171113.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051477140205171/IE161171101/IE161171101_P000002_FL161171113—reco_improved_polys_improved_reading_order.xml,990051477140205171:928:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051477140205171/IE161171101/IE161171101_P000002_FL161171113—reco_improved_polys_improved_reading_order.xml,ok,,783,685,reserve_not_needed,
990051477140205171,IE161171101_P000001_FL161171103.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051477140205171/IE161171101/IE161171101_P000001_FL161171103—reco_improved_polys_improved_reading_order.xml,990051477140205171:929:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051477140205171/IE161171101/IE161171101_P000001_FL161171103—reco_improved_polys_improved_reading_order.xml,ok,,913,796,reserve_not_needed,
990051424080205171,IE160219458_P000002_FL160219462.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051424080205171/IE160219458/IE160219458_P000002_FL160219462—reco_improved_polys_improved_reading_order.xml,990051424080205171:930:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051424080205171/IE160219458/IE160219458_P000002_FL160219462—reco_improved_polys_improved_reading_order.xml,ok,,31,26,reserve_not_needed,
990051424080205171,IE160219458_P000001_FL160219460.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051424080205171/IE160219458/IE160219458_P000001_FL160219460—reco_improved_polys_improved_reading_order.xml,990051424080205171:931:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051424080205171/IE160219458/IE160219458_P000001_FL160219460—reco_improved_polys_improved_reading_order.xml,ok,,29,21,reserve_not_needed,
990053736170205171,IE168549231_P000002_FL168549234.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053736170205171/IE168549231/IE168549231_P000002_FL168549234—reco_improved_polys_improved_reading_order.xml,990053736170205171:932:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053736170205171/IE168549231/IE168549231_P000002_FL168549234—reco_improved_polys_improved_reading_order.xml,ok,,14,11,reserve_not_needed,
990053736170205171,IE168549231_P000001_FL168549233.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053736170205171/IE168549231/IE168549231_P000001_FL168549233—reco_improved_polys_improved_reading_order.xml,990053736170205171:933:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990053736170205171/IE168549231/IE168549231_P000001_FL168549233—reco_improved_polys_improved_reading_order.xml,ok,,20,15,reserve_not_needed,
990001569200205171,IE80778913_P000004_FL80778923.jpg,P000004,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001569200205171/IE80778913/IE80778913_P000004_FL80778923—reco_improved_polys_improved_reading_order.xml,990001569200205171:934:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001569200205171/IE80778913/IE80778913_P000004_FL80778923—reco_improved_polys_improved_reading_order.xml,ok,,329,290,reserve_not_needed,
990001569200205171,IE80778913_P000003_FL80778921.jpg,P000003,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001569200205171/IE80778913/IE80778913_P000003_FL80778921—reco_improved_polys_improved_reading_order.xml,990001569200205171:935:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990001569200205171/IE80778913/IE80778913_P000003_FL80778921—reco_improved_polys_improved_reading_order.xml,ok,,368,329,reserve_not_needed,
990051729610205171,IE164923334_P000001_FL164923336.jpg,P000001,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051729610205171/IE164923334/IE164923334_P000001_FL164923336—reco_improved_polys_improved_reading_order.xml,990051729610205171:936:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051729610205171/IE164923334/IE164923334_P000001_FL164923336—reco_improved_polys_improved_reading_order.xml,ok,,654,503,reserve_not_needed,
990051729610205171,IE164923334_P000002_FL164923337.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051729610205171/IE164923334/IE164923334_P000002_FL164923337—reco_improved_polys_improved_reading_order.xml,990051729610205171:937:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990051729610205171/IE164923334/IE164923334_P000002_FL164923337—reco_improved_polys_improved_reading_order.xml,ok,,743,600,reserve_not_needed,
990052366950205171,IE168055593_P000002_FL168055596.jpg,P000002,/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990052366950205171/IE168055593/IE168055593_P000002_FL168055596—reco_improved_polys_improved_reading_order.xml,990052366950205171:938:/nas/archive/paris-data/automatic_transcriptions/geniza/all_04_improved_reading_order/990052366950205171/IE168055593/IE168055593_P000002_FL168055596—reco_improved_polys_improved_reading_order.xml,ok,,9,7,reserve_not_needed,
